Date,Open,High,Low,Close,Adj Close,Volume
2017-12-15,12.3352,12.9036,12.2071,12.8075,12.8075,49278500
2017-12-18,12.9276,13.0317,12.5754,12.8476,12.8476,7464200
2017-12-19,12.8475,13.0076,12.5674,12.7675,12.7675,4742200
2017-12-20,12.7755,13.1998,12.7755,13.0877,13.0877,4956300
2017-12-21,13.0637,13.7921,13.0637,13.2878,13.2878,15236900
2017-12-22,13.2478,13.608,13.1678,13.3679,13.3679,2934200
2017-12-25,13.3679,13.3679,13.3679,13.3679,13.3679,0
2017-12-26,13.3839,13.528,12.9997,13.3839,13.3839,1084300
2017-12-27,13.3679,13.4079,13.3118,13.4079,13.4079,553900
2017-12-28,13.4079,13.6881,13.3439,13.6881,13.6881,1838200
2017-12-29,13.6881,13.6881,13.6881,13.6881,13.6881,0
2018-01-02,13.608,13.9602,13.4079,13.7921,13.7921,3689600
2018-01-03,13.712,13.9682,13.648,13.8481,13.8481,7242200
2018-01-04,13.8081,13.9522,13.6881,13.7681,13.7681,1458600
2018-01-05,13.7521,14.0082,13.672,14.0082,14.0082,3257800
2018-01-08,13.9442,13.9762,13.7121,13.9282,13.9282,3398500
2018-01-09,13.9282,13.9282,13.7361,13.9282,13.9282,3093400
2018-01-10,13.9042,13.9682,13.656,13.8081,13.8081,5538800
2018-01-11,13.8482,13.9122,13.6801,13.7281,13.7281,1076200
2018-01-12,13.608,13.8001,13.2638,13.664,13.664,2609200
2018-01-15,13.8322,14.0643,13.6961,14.0643,14.0643,608900
2018-01-16,14.1123,14.2884,13.9602,14.0723,14.0723,4828100
2018-01-17,14.0723,14.2084,13.8562,14.2084,14.2084,3530100
2018-01-18,14.2083,14.3284,14.0722,14.3284,14.3284,1925400
2018-01-19,14.2484,14.3284,14.1203,14.3284,14.3284,1528500
2018-01-22,14.2484,14.3284,14.0883,14.1123,14.1123,981600
2018-01-23,14.4085,14.5606,14.3124,14.4085,14.4085,4637700
2018-01-24,14.5286,15.7693,14.4885,15.289,15.289,3397300
2018-01-25,15.289,15.289,15.289,15.289,15.289,0
2018-01-26,15.4491,15.8494,15.3131,15.7293,15.7293,6020100
2018-01-29,15.6893,16.1695,15.5692,16.0895,16.0895,8861300
2018-01-30,16.1375,16.3296,15.9774,16.0895,16.0895,3436400
2018-01-31,16.2256,16.898,16.2095,16.8099,16.8099,7566200
2018-02-01,17.05,17.6104,17.05,17.3302,17.3302,2905600
2018-02-02,17.2193,17.4003,17.1041,17.2769,17.2769,1789300
2018-02-05,17.2358,17.2358,16.6188,16.6188,16.6188,2430100
2018-02-06,16.2486,16.7751,15.9524,16.7175,16.7175,1824000
2018-02-07,16.7339,17.0959,16.3472,16.6681,16.6681,2391300
2018-02-08,16.7421,17.1288,16.6434,17.1288,17.1288,4325800
2018-02-09,17.1124,17.1124,16.5777,16.6517,16.6517,4344300
2018-02-14,16.6517,16.6517,16.6517,16.6517,16.6517,0
2018-02-15,17.4579,17.9927,17.4579,17.8117,17.8117,4821400
2018-02-16,17.7212,18.0832,17.7212,17.968,17.968,2047900
2018-02-19,18.0585,18.0997,17.7953,18.0174,18.0174,622300
2018-02-20,17.9351,18.0832,17.6143,18.075,18.075,3916300
