Date,Open,High,Low,Close,Adj Close,Volume
2005-01-03,6507.7425,6604.8879,6330.4771,6334.4831,6334.4831,320867462
2005-01-04,6361.5236,6409.5956,6179.2507,6209.2957,6209.2957,399236212
2005-01-05,6209.2957,6209.2957,6010.9988,6058.0693,6058.0693,459209923
2005-01-06,6079.1007,6109.1457,5720.564,5858.7709,5858.7709,540622350
2005-01-07,6006.9929,6109.1458,5978.9509,6108.1443,6108.1443,734018042
2005-01-10,6125.1698,6129.1758,5959.9224,5969.9374,5969.9374,411062636
2005-01-11,5859.7725,6008.9959,5832.732,5868.786,5868.786,293222500
2005-01-12,5938.891,5948.906,5608.3962,5769.6376,5769.6376,524828611
2005-01-13,5887.8144,5908.8459,5707.5446,5808.696,5808.696,437084630
2005-01-14,5777.6495,5918.8609,5712.552,5858.7709,5858.7709,489753371
2005-01-17,5908.8459,5958.9209,5808.696,5937.8894,5937.8894,157150098
2005-01-18,5923.8684,5923.8684,5658.4711,5658.4711,5658.4711,345231688
2005-01-19,5758.6211,5758.6211,5527.2747,5553.3137,5553.3137,305251520
2005-01-20,5438.1412,5506.2432,5311.9523,5357.0198,5357.0198,456935038
2005-01-21,5409.0978,5578.3512,5359.0228,5578.3512,5578.3512,465743944
2005-01-24,5533.2837,5838.741,5533.2837,5798.681,5798.681,267840790
2005-01-26,5848.756,5952.9119,5848.756,5952.9119,5952.9119,265618402
2005-01-27,5888.816,5923.8684,5812.702,5838.741,5838.741,515142658
2005-01-28,5807.6945,5818.711,5609.3976,5678.5011,5678.5011,329819697
2005-01-31,5788.666,5828.726,5733.5836,5808.696,5808.696,242730996
2005-02-01,5820.714,5857.7695,5518.2612,5563.3287,5563.3287,357529773
2005-02-02,5609.3976,5783.6585,5598.3811,5764.63,5764.63,212774817
2005-02-03,5808.6961,5898.831,5808.6961,5898.831,5898.831,296045959
2005-02-04,5898.8309,6249.3557,5898.8309,6209.2957,6209.2957,464885521
2005-02-09,6251.3587,6499.7305,6249.3557,6499.7305,6499.7305,202942218
2005-02-10,6361.5236,6509.7455,6360.5221,6484.708,6484.708,1155110992
2005-02-11,6459.6705,6524.768,6409.5956,6509.7455,6509.7455,1464417109
2005-02-14,6409.5956,6549.8055,6364.5281,6509.7455,6509.7455,555810886
2005-02-15,6390.5671,6574.843,6390.5671,6569.8355,6569.8355,374558712
2005-02-16,6573.8415,6647.9524,6409.5956,6529.7755,6529.7755,1030475198
2005-02-17,6560.822,6743.0949,6539.7905,6729.0739,6729.0739,337511033
2005-02-18,6680.0004,6690.0154,6419.6106,6424.6181,6424.6181,315220056
2005-02-21,6448.654,6548.804,6409.5956,6509.7455,6509.7455,207897097
2005-02-22,6459.6706,6548.804,6320.4621,6389.5656,6389.5656,843853715
2005-02-23,6453.6616,6469.6856,6375.5446,6409.5956,6409.5956,552068639
2005-02-24,6509.7455,6830.2253,6489.7155,6830.2253,6830.2253,678039597
2005-02-25,6759.1189,6795.1728,6629.9255,6720.0604,6720.0604,577427605
2005-02-28,6745.0979,6745.0979,6609.8955,6740.0904,6740.0904,411824705
2005-03-01,6613.9015,6695.0229,6529.7755,6695.0229,6695.0229,307297282
2005-03-02,6559.8205,6605.8894,6489.7155,6519.7605,6519.7605,357723732
2005-03-03,6609.8954,6649.9554,6510.747,6519.7605,6519.7605,580861014
2005-03-04,6599.8805,6674.993,6544.798,6609.8955,6609.8955,307883865
2005-03-07,6680.0004,6740.0904,6559.8205,6694.0214,6694.0214,359977302
